Date,AAPL,AMZN,BAC,BND,GOOGL,IWM,JNJ,JPM,KO,MA,MCD,MSFT,NVDA,PG,QQQ,SPY,TSLA,UNH,V,VTI
2022-08-31,155.4971160888672,126.7699966430664,31.569263458251953,69.7903060913086,107.95269775390625,178.09866333007812,152.01966857910156,107.56098175048828,57.657718658447266,320.4578552246094,240.94992065429688,257.0388488769531,15.075732231140137,131.09852600097656,295.11480712890625,383.46673583984375,275.6099853515625,504.32354736328125,195.5837860107422,192.3338623046875
2022-09-01,156.22901916503906,127.81999969482422,31.644899368286133,69.41156768798828,109.46894073486328,176.15753173828125,155.78860473632812,108.29866790771484,57.928680419921875,321.3272399902344,244.95175170898438,255.9869384765625,13.92013168334961,132.71421813964844,295.2429504394531,384.6700439453125,277.1600036621094,508.8586730957031,196.9814453125,192.45010375976562
2022-09-02,154.10256958007812,127.51000213623047,31.607084274291992,69.5896987915039,107.58360290527344,174.78904724121094,153.3387908935547,107.54206085205078,57.13449478149414,318.6696472167969,243.0797576904297,251.72048950195312,13.63048267364502,130.35723876953125,291.0717468261719,380.6139221191406,270.2099914550781,501.4296569824219,194.6487274169922,190.54188537597656
2022-09-06,152.8365936279297,126.11000061035156,31.257259368896484,68.96159362792969,106.54617309570312,173.0614471435547,153.75338745117188,107.5704345703125,57.16252899169922,320.17132568359375,242.96514892578125,248.95811462402344,13.44870376586914,128.90310668945312,288.9811706542969,379.17779541015625,274.4200134277344,502.7213134765625,195.51490783691406,189.76695251464844
2022-09-07,154.2509307861328,129.47999572753906,31.739450454711914,69.45845794677734,109.17964935302734,176.82723999023438,154.5919647216797,109.61326599121094,58.21832275390625,324.65655517578125,246.81419372558594,253.716064453125,13.701470375061035,130.85140991210938,294.8189697265625,385.9897155761719,283.70001220703125,506.6056823730469,197.2668914794922,193.2734375
2022-09-08,152.7673797607422,129.82000732421875,32.760555267333984,69.24284362792969,108.11229705810547,178.302490234375,155.83570861816406,112.16681671142578,58.040794372558594,326.089111328125,248.3996124267578,254.1388397216797,13.977217674255371,131.0225067138672,296.34747314453125,388.51263427734375,289.260009765625,512.2672729492188,197.55233764648438,194.80393981933594
2022-09-09,155.64547729492188,133.27000427246094,33.03474044799805,69.21469116210938,110.37669372558594,181.88385009765625,156.13723754882812,112.70588684082031,58.227664947509766,331.79937744140625,247.86473083496094,259.9781494140625,14.373856544494629,133.0183563232422,302.8262634277344,394.54827880859375,299.67999267578125,510.7865295410156,201.97169494628906,198.0391845703125
2022-09-12,161.6390380859375,136.4499969482422,33.34675216674805,69.13034057617188,110.58616638183594,184.08705139160156,156.07127380371094,114.03941345214844,58.39584732055664,334.33843994140625,248.6765899658203,262.1310119628906,14.491748809814453,134.10182189941406,306.425537109375,398.7887878417969,304.4200134277344,517.5180053710938,203.37918090820312,200.17022705078125
2022-09-13,152.1541748046875,126.81999969482422,32.14600372314453,68.783447265625,104.06232452392578,176.88546752929688,152.01025390625,110.07669067382812,56.4991455078125,321.5149230957031,242.90785217285156,247.719482421875,13.119003295898438,131.32662963867188,289.6221923828125,381.4484558105469,292.1300048828125,500.67486572265625,196.52870178222656,191.56863403320312
2022-09-14,153.60804748535156,128.5500030517578,32.02308654785156,68.86785125732422,104.74064636230469,177.5745849609375,155.14788818359375,109.82133483886719,56.798133850097656,321.91998291015625,244.23545837402344,247.94557189941406,13.116007804870605,131.64024353027344,291.9197998046875,382.90399169921875,302.6099853515625,496.5931701660156,196.2727813720703,192.3144989013672
2022-09-15,150.70025634765625,126.27999877929688,32.62819290161133,68.66158294677734,102.65580749511719,176.28369140625,155.54360961914062,111.4764175415039,56.026390075683594,313.13720703125,242.0865020751953,241.22149658203125,12.917187690734863,130.6233367919922,287.0582275390625,378.5567932128906,303.75,509.3934631347656,192.29632568359375,190.260986328125
2022-09-16,149.04855346679688,123.52999877929688,32.25945281982422,68.58659362792969,102.54608154296875,173.72140502929688,157.9180450439453,110.7292709350586,56.035804748535156,311.32928466796875,243.4617919921875,240.5923309326172,13.185941696166992,131.42166137695312,285.30291748046875,375.6688232421875,303.3500061035156,507.5523376464844,190.25889587402344,188.527099609375
2022-09-19,152.78713989257812,124.66000366210938,32.79837417602539,68.5396957397461,102.8154067993164,175.2063751220703,156.67430114746094,111.75068664550781,56.459320068359375,310.2425231933594,245.46749877929688,240.37608337402344,13.369775772094727,131.1460418701172,287.5246887207031,378.5820617675781,309.07000732421875,510.0169677734375,190.09156799316406,189.86383056640625
2022-09-20,155.18063354492188,122.19000244140625,32.30672836303711,68.20222473144531,100.89017486572266,172.81878662109375,155.43997192382812,109.54707336425781,56.37461853027344,309.4916687011719,243.9298095703125,238.3411407470703,13.163962364196777,130.6803436279297,285.2328186035156,374.2364501953125,308.7300109863281,509.2862243652344,189.0482635498047,187.65533447265625
2022-09-21,152.0354766845703,118.54000091552734,31.34235382080078,68.38972473144531,99.03477478027344,170.1788787841797,153.8476104736328,106.38823699951172,55.904048919677734,300.82745361328125,239.8037872314453,234.90048217773438,13.248885154724121,128.99813842773438,280.1254577636719,367.7084045410156,300.79998779296875,498.8434753417969,184.07769775390625,184.44912719726562
2022-09-22,151.06622314453125,117.30999755859375,30.727794647216797,67.68659210205078,99.89264678955078,166.34512329101562,156.580078125,105.17767333984375,55.77228927612305,294.7615661621094,236.80482482910156,236.89605712890625,12.549524307250977,129.45433044433594,276.6777648925781,364.6197204589844,288.5899963378906,504.08441162109375,182.86705017089844,182.38589477539062
2022-09-23,148.781494140625,113.77999877929688,29.999784469604492,67.49909210205078,98.49610137939453,162.3852081298828,157.0888671875,103.2199478149414,55.151126861572266,290.0392150878906,234.90419006347656,233.88792419433594,12.504565238952637,128.8555908203125,272.1729431152344,358.51055908203125,275.3299865722656,500.3338623046875,181.0658721923828,179.24002075195312
2022-09-26,149.11781311035156,115.1500015258789,29.33795166015625,66.63661193847656,97.9275131225586,160.16188049316406,156.1278076171875,100.99742889404297,54.46409225463867,286.61102294921875,232.81256103515625,233.42588806152344,12.216828346252441,128.9791259765625,271.0467224121094,354.9639587402344,276.010009765625,495.2195739746094,177.74884033203125,177.27503967285156
2022-09-27,150.09693908691406,114.41000366210938,28.903032302856445,66.34600067138672,97.25917053222656,160.7081756591797,155.41168212890625,100.10840606689453,53.06178665161133,283.0248718261719,226.0696258544922,232.4035186767578,12.401659965515137,125.43412017822266,271.1553955078125,354.05780029296875,282.94000244140625,495.2292785644531,175.0716552734375,177.0124053955078
2022-09-28,148.19798278808594,118.01000213623047,29.375770568847656,67.3772201538086,99.8028793334961,165.791015625,156.74969482421875,102.13232421875,53.62647247314453,286.68017578125,226.2988739013672,236.98455810546875,12.724366188049316,125.43412017822266,276.54925537109375,361.02435302734375,287.80999755859375,500.65533447265625,176.3610382080078,180.73806762695312
2022-09-29,140.91864013671875,114.80000305175781,28.988126754760742,67.03036499023438,97.17936706542969,162.0740203857422,155.025390625,100.40159606933594,53.240604400634766,283.31134033203125,223.8729248046875,233.47503662109375,12.208837509155273,122.3167953491211,268.5770263671875,353.4829406738281,268.2099914550781,495.67742919921875,177.22720336914062,176.9832305908203
2022-09-30,136.685546875,113.0,28.55320930480957,66.87097930908203,95.41374206542969,160.89356994628906,153.9229736328125,98.83162689208984,52.72297286987305,280.9106140136719,220.37730407714844,228.9530029296875,12.127910614013672,119.98831176757812,264.02288818359375,348.016845703125,265.25,491.9854431152344,174.85511779785156,174.5805206298828
2022-10-03,140.8889923095703,115.87999725341797,29.394681930541992,67.43094635009766,98.39635467529297,165.15684509277344,153.77224731445312,101.88644409179688,53.315895080566406,286.9765930175781,224.7707061767578,236.66015625,12.500572204589844,122.13621520996094,270.2169189453125,357.2049255371094,242.39999389648438,502.1847839355469,178.7921905517578,179.01629638671875
2022-10-04,144.49899291992188,121.08999633789062,30.61433982849121,67.60009002685547,101.38894653320312,171.70303344726562,156.0524139404297,106.65303802490234,53.43824005126953,297.6364440917969,227.78878784179688,244.6621856689453,13.154970169067383,123.64737701416016,278.7127380371094,368.2734680175781,249.44000244140625,509.6467590332031,182.72923278808594,184.76527404785156
