"","AAPL","GOOGL","AMZN","MSFT","NVDA","TSLA","JPM","BAC","V","MA","UNH","JNJ","PG","KO","MCD","WMT","PFE","PEP","GSPC","IRX"
"18121",50.5521354675293,59.6886978149414,91.2170028686523,131.944396972656,3.87852716445923,15.6666669845581,94.4502258300781,24.3211441040039,172.201950073242,266.990539550781,230.472763061523,115.401268005371,103.583877563477,45.4912910461426,194.605255126953,33.1418228149414,27.1171073913574,111.928161621094,2926.32006835938,1.95500004291534
"18122",49.0474586486816,58.0687141418457,88.1480026245117,127.970962524414,3.72989821434021,14.6413326263428,90.5284805297852,23.1805458068848,167.284927368164,259.813262939453,224.905609130859,112.668006896973,102.294052124023,45.0576324462891,191.72688293457,32.7684783935547,26.3775482177734,111.230392456055,2840.60009765625,1.90799999237061
"18123",48.8031311035156,58.3215827941895,88.8059997558594,127.684432983398,3.69758677482605,14.3760004043579,90.8739852905273,23.0313854217529,170.191131591797,264.423004150391,225.87663269043,112.910202026367,103.707557678223,45.805908203125,193.312255859375,34.77099609375,26.5624408721924,112.608726501465,2847.60009765625,1.84300005435944
"18124",49.9546241760254,58.8148651123047,89.6285018920898,130.024566650391,3.96576619148254,14.6626672744751,93.0508422851562,23.7157459259033,172.083511352539,266.8251953125,227.208267211914,113.619468688965,105.288917541504,46.2650680541992,193.489364624023,34.8635597229004,26.6934051513672,113.50463104248,2888.67993164062,1.82299995422363
"18127",50.8859786987305,59.8737411499023,90.8059997558594,132.20231628418,4.24463319778442,15.1219997406006,93.8887405395508,23.9263172149658,173.541473388672,270.433380126953,226.302032470703,114.389266967773,106.225372314453,46.5031585693359,193.763916015625,35.1165809631348,27.1017017364502,114.202415466309,2923.64990234375,1.85300004482269
"18128",50.8883972167969,59.030330657959,90.0690002441406,131.103866577148,4.17230606079102,15.0573329925537,92.6966705322266,23.4437561035156,173.058700561523,269.431610107422,222.094253540039,112.962120056152,105.041542053223,45.8144073486328,193.489364624023,34.5735168457031,26.6625862121582,113.763061523438,2900.51000976562,1.89999997615814
"18129",51.4399566650391,59.4318351745605,91.177001953125,132.565292358398,4.25581741333008,14.7220001220703,92.9558181762695,23.6280078887939,174.700073242188,274.26513671875,222.269973754883,113.766510009766,105.306594848633,46.0014724731445,195.473190307617,34.564266204834,26.8628883361816,114.004264831543,2924.42993164062,1.92799997329712
"18130",51.3964195251465,59.4288444519043,90.2330017089844,131.600540161133,4.26203060150146,14.8100004196167,93.9146423339844,23.8561267852783,173.879364013672,273.059234619141,215.417388916016,113.541641235352,105.500953674316,46.3331031799316,194.392730712891,34.5303268432617,27.0246620178223,114.279930114746,2922.94995117188,1.93799996376038
"18131",49.0208435058594,57.5365333557129,87.4810028076172,127.407440185547,4.03734636306763,14.0933332443237,91.5823287963867,23.2244110107422,169.18701171875,264.423004150391,213.308898925781,110.47972869873,103.645706176758,45.695369720459,190.115005493164,34.1970863342285,26.4545860290527,112.221069335938,2847.11010742188,1.9099999666214
"18134",49.952205657959,58.4143524169922,88.4434967041016,129.375061035156,4.11215877532959,14.3333330154419,92.3165893554688,23.4964027404785,171.465606689453,268.838287353516,213.697326660156,111.368583679199,105.412605285645,46.3756141662598,192.107711791992,34.555004119873,26.839771270752,115.210319519043,2878.3798828125,1.93299996852875
"18135",49.3885459899902,58.3964004516602,88.0914993286133,129.652008056641,4.02143907546997,14.2720003128052,91.3404769897461,23.2244110107422,172.22834777832,269.042633056641,206.160354614258,112.972007751465,106.499252319336,46.5286712646484,191.346069335938,34.6876792907715,26.4545860290527,116.088996887207,2869.15991210938,1.942999958992
"18136",49.719970703125,58.5425415039062,88.2125015258789,129.480102539062,4.01099061965942,14.3726673126221,92.2561340332031,23.5578174591064,172.508361816406,270.598602294922,210.247894287109,112.135429382324,107.250175476074,46.8602867126465,193.13508605957,34.7802619934082,27.0246620178223,116.459411621094,2887.93994140625,1.94000005722046
"18137",50.5618133544922,59.564510345459,89.3199996948242,131.925308227539,4.1547908782959,14.7806673049927,94.3465805053711,23.9789638519287,174.922103881836,273.652435302734,213.271926879883,111.752014160156,107.055809020996,46.8092613220215,195.322647094727,35.1998863220215,27.2172603607178,117.174415588379,2924.580078125,1.94000005722046
"18138",50.4964942932129,59.379467010498,88.8144989013672,131.676956176758,4.16747999191284,15.0406665802002,94.8994140625,24.1368942260742,174.584228515625,273.642730712891,216.397659301758,111.856590270996,106.21654510498,46.8007698059082,194.067291259766,35.2554244995117,27.3867416381836,117.786018371582,2926.4599609375,1.93299996852875
"18142",49.7610931396484,58.3330574035645,89.4919967651367,129.938598632812,4.08438348770142,15.0006666183472,93.7764434814453,23.7332916259766,173.020065307617,272.417266845703,213.271926879883,112.187721252441,107.21484375,47.0218353271484,193.319366455078,35.3726768493652,27.8258533477783,118.414901733398,2906.27001953125,1.9099999666214
"18143",50.6053657531738,58.9674873352051,90.0309982299805,131.457305908203,4.19857978820801,14.7119998931885,94.9080657958984,24.1193466186523,175.501480102539,278.242797851562,209.674530029297,112.292289733887,108.84920501709,47.4214935302734,194.539199829102,35.7645454406738,27.6024436950684,119.870758056641,2937.78002929688,1.90499997138977
"18144",51.5947761535645,60.4597930908203,92.036003112793,133.768768310547,4.47175073623657,15.3053331375122,97.0676116943359,24.8347148895264,178.359329223633,284.05859375,212.319396972656,112.048301696777,108.45166015625,46.8687858581543,195.420623779297,35.619514465332,27.9953327178955,117.94945526123,2976,1.91999995708466
"18145",51.5899429321289,60.1670188903809,91.6754989624023,132.861312866211,4.44463014602661,15.1633329391479,97.2749099731445,24.4902763366699,179.334533691406,283.377716064453,211.773788452148,111.725891113281,108.548843383789,46.9623222351074,195.901351928711,35.4004402160645,28.1185874938965,119.155151367188,2978.7099609375,1.9099999666214
"18148",51.8100852966309,60.1146469116211,91.567497253418,131.35221862793,4.49065685272217,15.4526672363281,99.6849899291992,25.2851238250732,175.289031982422,275.578094482422,213.327377319336,110.627853393555,107.93042755127,46.3586044311523,193.435104370117,35.8941421508789,28.3728160858154,118.313751220703,2978.42993164062,1.90799999237061
"18149",52.4221115112305,60.1360931396484,91.0274963378906,129.976821899414,4.55733442306519,15.7026672363281,100.954803466797,25.9210071563721,170.268402099609,264.850982666016,214.973480224609,112.893585205078,105.907318115234,46.2565689086914,186.68635559082,35.8077392578125,28.7965202331543,117.845359802246,2979.38989257812,1.91299998760223
"18150",54.0888786315918,60.8493270874023,91.1494979858398,130.014999389648,4.58594465255737,16.4733333587646,101.231224060059,26.0181541442871,168.945602416992,262.536346435547,216.591873168945,114.305290222168,107.135307312012,46.5711822509766,187.149337768555,35.7984771728516,28.8196334838867,118.27904510498,3000.92993164062,1.91299998760223
"18151",53.9679222106934,61.5959777832031,92.1774978637695,131.35221862793,4.5844521522522,16.3913326263428,101.853179931641,26.2036247253418,171.842147827148,268.809234619141,212.791030883789,113.660438537598,108.460494995117,46.8602867126465,188.885482788086,36.0761795043945,28.7194766998291,119.085708618164,3009.57006835938,1.89499998092651
"18152",52.9180374145508,61.8483505249023,91.9670028686523,131.161163330078,4.5264835357666,16.3466663360596,103.857238769531,26.6452026367188,171.156646728516,268.731414794922,217.055770874023,113.965438842773,107.886253356934,46.4748497009277,186.802108764648,36.2335357666016,28.4344387054443,118.348457336426,3007.38989257812,1.89999997615814
"18155",53.1962242126465,61.4293899536133,90.3919982910156,130.215606689453,4.48344278335571,16.1873321533203,102.932945251465,26.6098766326904,170.036666870117,266.552856445312,217.817642211914,112.884864807129,105.792472839355,46.2178916931152,184.656387329102,35.6596374511719,28.3728160858154,116.995315551758,2997.9599609375,1.94500005245209
"18156",53.3897552490234,61.3421096801758,91.1275024414062,131.228057861328,4.50483798980713,16.3193321228027,102.423309326172,26.4420795440674,170.364929199219,268.663299560547,216.043014526367,112.998161315918,107.038131713867,46.4577255249023,186.83772277832,35.9496765136719,28.1185874938965,117.706565856934,3005.69995117188,1.93799996376038
"18157",53.8905181884766,61.4802627563477,90.8730010986328,132.307357788086,4.47772026062012,16.2326679229736,103.45125579834,26.4950656890869,169.244918823242,267.544860839844,214.268371582031,113.643005371094,107.259017944336,46.4491500854492,187.354095458984,36.1502342224121,28.0261459350586,117.533096313477,3006.72998046875,1.87999999523163
"18158",53.4526519775391,61.7845077514648,91.0749969482422,134.743026733398,4.40208911895752,16.4400005340576,103.123001098633,26.3360958099365,169.891815185547,268.332641601562,216.349609375,113.38158416748,107.691879272461,46.6975479125977,187.43424987793,36.1348114013672,28.126293182373,117.515754699707,3006.7900390625,1.88300001621246
"18159",52.6712875366211,61.3401107788086,89.7080001831055,133.186111450195,4.29635381698608,16.041332244873,102.708366394043,26.1329689025879,168.05729675293,263.722900390625,216.386795043945,114.723579406738,107.992263793945,46.1750717163086,186.428146362305,36.0946846008301,28.2649593353271,116.847854614258,2992.07006835938,1.85000002384186
"18162",52.9107780456543,61.5820121765137,89.2649993896484,132.899566650391,4.3498420715332,16.0820007324219,102.691078186035,26.0711460113525,168.878005981445,265.6484375,212.558715820312,114.802017211914,108.858024597168,46.3720626831055,188.342376708984,36.2921752929688,27.9182929992676,117.481071472168,2991.78002929688,1.84500002861023
"18163",52.6591835021973,60.7660331726074,87.0804977416992,131.218490600586,4.29237174987793,14.8806667327881,101.352157592773,25.558910369873,168.462844848633,263.674163818359,209.055938720703,114.636428833008,109.202590942383,46.5091171264648,188.769775390625,36.5328407287598,27.7411155700684,117.411651611328,2966.60009765625,1.87999999523163
"18164",53.469596862793,62.1431274414062,88.4164962768555,133.10969543457,4.43418264389038,15.2466669082642,101.930908203125,25.8326892852783,169.235244750977,265.259429931641,206.42643737793,114.148429870605,108.681358337402,46.3977699279785,189.312881469727,36.554443359375,27.6563682556152,117.177459716797,2984.8701171875,1.84500002861023
"18165",53.1938133239746,61.9610710144043,86.9919967651367,133.281585693359,4.4120397567749,16.1706676483154,101.093002319336,25.7267112731934,169.592514038086,266.368133544922,200.210479736328,112.283599853516,109.820983886719,46.5862045288086,189.286163330078,36.5019950866699,27.5639247894287,117.72395324707,2977.6201171875,1.76999998092651
"18166",52.9349517822266,61.1460952758789,86.2724990844727,131.552795410156,4.27321624755859,16.1420001983643,101.689041137695,25.9210071563721,167.999404907227,261.738861083984,200.006072998047,112.065742492676,110.050682067871,46.5176849365234,189.784713745117,36.548267364502,27.9028930664062,117.619842529297,2961.7900390625,1.73000001907349
"18169",54.1808128356934,60.9061851501465,86.7955017089844,132.794509887695,4.33068609237671,16.0580005645752,101.663116455078,25.7620391845703,166.078048706055,264.11181640625,201.920135498047,112.745429992676,109.882835388184,46.6290168762207,191.164749145508,36.6192398071289,27.6794834136963,118.920951843262,2976.73999023438,1.76999998092651
"18170",54.3307838439941,60.1510543823242,86.7825012207031,130.922424316406,4.32894468307495,16.3126678466797,99.8145523071289,25.1173267364502,168.279418945312,263.499176025391,201.817886352539,113.277008056641,109.414604187012,46.8088912963867,186.098739624023,36.3631286621094,27.2942886352539,119.155151367188,2940.25,1.75300002098083
"18171",52.9688377380371,58.7505226135254,85.6614990234375,128.610931396484,4.30505990982056,16.208667755127,97.827766418457,24.587423324585,163.973220825195,257.216583251953,201.390518188477,115.028579711914,106.967475891113,45.4641571044922,183.650314331055,35.8293342590332,26.7319240570068,116.179954528809,2887.61010742188,1.73500001430511
"18172",53.4187965393066,59.3246040344238,86.2210006713867,130.167816162109,4.51080942153931,15.5353326797485,97.6884460449219,24.5609321594238,166.908340454102,260.921936035156,200.098983764648,114.322723388672,107.550552368164,46.1151123046875,186.997970581055,35.8879623413086,27.3096981048584,119.640892028809,2910.6298828125,1.66499996185303
"18173",54.9162101745605,60.3984413146973,86.9824981689453,131.925308227539,4.52722978591919,15.4286670684814,99.8043670654297,25.0555076599121,169.911087036133,266.533416748047,204.224380493164,116.475143432617,109.547134399414,46.714672088623,188.475952148438,36.4587936401367,27.6794834136963,121.679275512695,2952.01000976562,1.65499997138977
"18176",54.9283065795898,60.2632751464844,86.6330032348633,130.970123291016,4.58594465255737,15.8479995727539,99.5866622924805,25.0025119781494,168.86833190918,264.714874267578,205.56233215332,116.039443969727,108.522338867188,46.1408042907715,188.680740356445,36.1718292236328,27.6024436950684,119.996505737305,2938.7900390625,1.67299997806549
"18177",54.2848281860352,59.3595161437988,85.2754974365234,129.585205078125,4.40930271148682,16.0033321380615,97.3662796020508,24.4019565582275,166.473892211914,260.050750732422,204.512435913086,114.889144897461,106.834945678711,45.8924140930176,187.959579467773,36.2798194885254,27.2942886352539,119.04239654541,2893.06005859375,1.65499997138977
"18178",54.9210548400879,59.9715003967285,86.0995025634766,132.039947509766,4.4958815574646,16.3020000457764,98.0715713500977,24.6315784454346,168.849075317383,265.084808349609,206.342803955078,112.606018066406,107.762565612793,46.1065559387207,189.490936279297,36.6963691711426,27.4945888519287,119.571472167969,2919.39990234375,1.62800002098083
"18179",55.661304473877,60.3241271972656,86.0130004882812,132.861312866211,4.55360078811646,16.3159999847412,99.4473571777344,25.1261577606201,168.849075317383,266.633056640625,207.875900268555,112.466567993164,107.727226257324,45.9609336853027,188.538208007812,36.906192779541,27.5716285705566,119.606185913086,2938.1298828125,1.63300001621246
"18180",57.1418075561523,60.6353569030762,86.5960006713867,133.415328979492,4.62724256515503,16.5259990692139,101.127861022949,25.5324115753174,170.953872680664,268.658386230469,206.333511352539,114.44474029541,106.976287841797,45.6525840759277,186.098739624023,37.1005897521973,27.8181438446045,119.38932800293,2970.27001953125,1.62300002574921
"18183",57.0595397949219,60.7381019592285,86.8215026855469,133.291152954102,4.64067792892456,17.1306667327881,101.397796630859,25.7355442047119,171.243530273438,269.116027832031,204.958374023438,113.913162231445,106.057510375977,45.6525840759277,185.528930664062,36.7704200744629,27.9645156860352,119.224563598633,2966.14990234375,1.61800003051758
"18184",56.9264945983887,61.9585800170898,88.3690032958984,135.220565795898,4.88548755645752,17.1926670074463,104.454116821289,26.25661277771,172.585601806641,271.238708496094,221.682876586914,115.76057434082,103.539703369141,45.8324508666992,184.496154785156,36.8815002441406,28.1185874938965,118.253051757812,2995.67993164062,1.61800003051758
"18185",56.6966819763184,61.9964904785156,88.8714981079102,134.112594604492,4.83174800872803,17.3166675567627,104.210304260254,26.6452026367188,171.735931396484,270.956359863281,220.196258544922,117.790985107422,103.831245422363,45.8153305053711,185.457702636719,36.8475685119629,27.9953327178955,118.331100463867,2989.68994140625,1.61500000953674
"18186",56.9168243408203,62.4852752685547,89.3740005493164,133.424896240234,4.83373975753784,17.4646663665771,104.793701171875,26.7246894836426,171.803527832031,269.242553710938,226.402908325195,118.66242980957,103.694320678711,46.0722885131836,184.166702270508,36.9771575927734,28.0877799987793,118.799507141113,2997.94995117188,1.625
"18187",57.1901817321777,62.0668144226074,87.8755035400391,131.247131347656,4.73919773101807,17.1299991607666,104.976547241211,26.8041820526123,169.650436401367,263.517150878906,227.954559326172,111.281433105469,104.44115447998,46.9202270507812,185.635757446289,36.7611694335938,28.0877799987793,118.183654785156,2986.19995117188,1.625
"18190",58.1820182800293,62.0603256225586,89.2829971313477,132.221374511719,4.87653064727783,16.8999996185303,107.580078125,27.3959007263184,170.345596313477,267.090698242188,226.635192871094,111.56031036377,105.872589111328,46.4491500854492,186.83772277832,36.9463043212891,28.0877799987793,118.070877075195,3006.71997070312,1.625
"18191",58.0489616394043,61.9067115783691,88.2864990234375,130.253814697266,4.86657905578613,17.038667678833,108.659790039062,27.5548725128174,164.967697143555,254.393417358398,231.801132202148,112.588584899902,108.628761291504,46.1236686706543,177.417938232422,36.8969345092773,28.0646667480469,118.539276123047,2995.98999023438,1.61500000953674
"18192",58.8279113769531,62.7261810302734,88.1084976196289,131.084747314453,4.85364198684692,16.978666305542,108.947135925293,27.7491664886475,165.411819458008,253.994186401367,230.240219116211,113.198585510254,109.357803344727,46.8003311157227,177.364486694336,36.8259658813477,28.3265895843506,119.224563598633,3004.52001953125,1.61500000953674
"18193",58.9246864318848,62.7999992370605,89.0390014648438,133.663681030273,4.89767742156982,19.978666305542,108.868774414062,27.6961784362793,170.084899902344,261.686584472656,227.183349609375,111.107154846191,110.949287414551,46.7746315002441,174.524307250977,36.7488250732422,28.0338478088379,119.606185913086,3010.2900390625,1.62300002574921
"18194",59.6504096984863,63.0588569641113,88.0664978027344,134.418228149414,5.08874893188477,21.8753337860107,109.73949432373,28.0141181945801,171.716613769531,263.088745117188,227.555023193359,111.847854614258,109.580070495605,46.0380249023438,173.268966674805,36.7303199768066,28.3265895843506,118.521926879883,3022.55004882812,1.625
"18197",60.247932434082,64.2898101806641,88.8539962768555,137.723083496094,5.14472675323486,21.8473339080811,110.15747833252,28.120096206665,173.63801574707,268.677856445312,229.543365478516,112.571151733398,109.784561157227,45.883846282959,170.749282836914,36.7858467102051,28.7194766998291,118.461235046387,3039.419921875,1.60500001907349
"18198",58.8545188903809,62.8773078918457,88.135498046875,136.424057006836,5.04844427108765,21.0813331604004,110.087799072266,28.3232231140137,171.50422668457,267.080902099609,234.412078857422,112.518852233887,109.891242980957,45.7468070983887,171.497161865234,36.1471519470215,29.4359302520752,118.036186218262,3036.88989257812,1.59500002861023
"18199",58.8472785949707,62.8792991638184,88.9994964599609,138.124221801758,5.05043458938599,21.0006675720215,109.478286743164,27.9258041381836,173.068344116211,269.865753173828,236.744186401367,115.76057434082,111.082649230957,46.2007675170898,175.298934936523,36.4402732849121,29.6439323425293,118.747451782227,3046.77001953125,1.59500002861023
"18200",60.1777801513672,62.7845344543457,88.8330001831055,136.939819335938,5.00117444992065,20.9946670532227,108.772987365723,27.6166877746582,172.691802978516,269.53466796875,234.792999267578,115.063423156738,110.700317382812,46.6204643249512,175.129776000977,36.1810836791992,29.5591888427734,118.981666564941,3037.56005859375,1.49800002574921
"18201",61.8856735229492,63.4553756713867,89.5719985961914,137.274139404297,5.04023456573486,20.8873329162598,111.280731201172,28.084774017334,174.690383911133,271.715911865234,234.33772277832,114.331428527832,110.131324768066,46.1665000915527,172.672439575195,36.2921752929688,29.5745944976807,118.773475646973,3066.90991210938,1.48500001430511
"18204",62.2920837402344,64.3212280273438,90.2330017089844,138.066970825195,5.23702716827393,21.1646671295166,112.168884277344,28.6146774291992,172.778732299805,269.067291259766,233.445739746094,113.486137390137,105.863708496094,45.5155448913574,167.971450805664,36.2767372131348,29.2972679138184,117.23819732666,3078.27001953125,1.50300002098083
"18205",62.2025680541992,64.4124984741211,90.0855026245117,137.980987548828,5.21488523483276,21.1480007171631,112.412673950195,28.9856052398682,170.287689208984,261.929931640625,232.563079833984,113.651725769043,105.712547302246,44.8988494873047,171.105407714844,36.6747741699219,28.8735580444336,116.240646362305,3074.6201171875,1.51800000667572
"18206",62.2291870117188,64.3910598754883,89.7884979248047,137.598892211914,5.16562461853027,21.7719993591309,112.586845397949,28.9591083526611,170.673889160156,262.767364501953,232.767486572266,114.12230682373,106.975051879883,45.2243347167969,172.886108398438,36.8722496032715,28.9737091064453,116.613639831543,3076.78002929688,1.51499998569489
"18207",62.9473876953125,65.1855926513672,89.4100036621094,137.789916992188,5.18328905105591,22.3693332672119,113.196342468262,29.3477039337158,172.276641845703,265.620452880859,238.286560058594,114.531860351562,106.352676391602,44.7874984741211,171.906723022461,37.0974998474121,28.7092418670654,115.642166137695,3085.17993164062,1.51800000667572
"18208",63.1196708679199,65.2883377075195,89.2939987182617,139.413696289062,5.16935586929321,22.4759998321533,113.527229309082,29.3741931915283,172.79801940918,267.665161132812,238.760406494141,115.900016784668,106.423805236816,44.7189826965332,172.378601074219,36.8537330627441,28.8181419372559,115.477355957031,3093.080078125,1.50999999046326
"18211",63.6194877624512,64.753662109375,88.5824966430664,139.556930541992,5.17930889129639,23.0060005187988,113.126693725586,29.3035430908203,173.348358154297,269.719757080078,236.08447265625,115.011138916016,106.094863891602,44.4020729064941,171.514953613281,36.7303199768066,28.7248077392578,114.835464477539,3087.01000976562,1.51300001144409
"18212",63.5612373352051,64.7002868652344,88.9000015258789,140.473907470703,5.21488523483276,23.3286666870117,112.464920043945,29.2240657806396,173.541473388672,269.856140136719,237.162292480469,114.46215057373,106.041511535645,44.2907218933105,172.084808349609,36.7550048828125,28.755916595459,114.479835510254,3091.84008789062,1.53299999237061
"18213",64.170280456543,64.6489181518555,87.6555023193359,140.703109741211,5.18901109695435,23.0739994049072,111.87281036377,28.9591083526611,173.22282409668,270.761627197266,235.601333618164,114.392440795898,107.268447875977,44.8902778625488,173.616195678711,37.3289070129395,28.4681243896484,115.61612701416,3094.0400390625,1.5349999666214
"18214",63.7262649536133,65.2958145141602,87.7300033569336,141.419464111328,5.21936321258545,23.2900009155273,111.977325439453,28.8796272277832,173.841827392578,272.280578613281,237.701217651367,114.12230682373,107.135093688965,45.0787200927734,172.725830078125,37.2270965576172,28.4292297363281,115.650833129883,3096.6298828125,1.52799999713898
"18215",64.4832763671875,66.5123138427734,86.9745025634766,143.24382019043,5.08004188537598,23.4780006408691,112.787109375,29.0827541351318,173.861129760742,273.400421142578,250.309524536133,117.590576171875,107.170654296875,45.1129760742188,172.699157714844,36.6778602600098,28.9970378875732,116.067192077637,3120.4599609375,1.52799999713898
"18218",64.8084259033203,65.828987121582,87.6265029907227,143.597213745117,5.28131103515625,23.3326663970947,113.736213684082,29.109245300293,173.754791259766,273.478271484375,253.589492797852,117.494705200195,108.370918273926,45.4213333129883,172.975143432617,37.1036643981934,28.9503707885742,116.284034729004,3122.03002929688,1.52300000190735
"18219",64.6119003295898,65.4673919677734,87.6395034790039,143.64501953125,5.17458152770996,23.9680004119873,113.701400756836,29.0915832519531,176.76252746582,277.811370849609,254.797317504883,117.48600769043,107.95304107666,45.4641571044922,172.227249145508,36.9925956726074,29.2926063537598,116.726402282715,3120.17993164062,1.52499997615814
"18220",63.8596878051758,64.9322204589844,87.276496887207,143.395797729492,5.25394487380981,23.4813327789307,112.874176025391,28.870792388916,175.688995361328,277.879455566406,256.033081054688,118.462013244629,108.726539611816,45.5840606689453,172.841598510742,36.7580909729004,28.8181419372559,116.006484985352,3108.4599609375,1.51999998092651
"18221",63.5734024047852,64.846435546875,86.7354965209961,143.261642456055,5.22906589508057,23.6553325653076,113.135398864746,29.003267288208,173.977188110352,276.973968505859,256.952941894531,118.897720336914,106.992835998535,45.3613662719727,171.256774902344,36.983325958252,29.3548336029053,116.153938293457,3103.5400390625,1.52999997138977
"18222",63.5175933837891,64.5237350463867,87.286003112793,143.367065429688,5.24672985076904,22.2026672363281,113.884231567383,29.3035430908203,173.57096862793,275.143280029297,257.222381591797,120.31819152832,106.948387145996,45.4213333129883,171.960159301758,36.8290557861328,29.8137493133545,116.29271697998,3110.2900390625,1.54299998283386
"18225",64.6312942504883,65.1207504272461,88.6920013427734,144.938827514648,5.50348138809204,22.4226665496826,114.493766784668,29.5596675872803,175.021682739258,280.05078125,262.639221191406,120.370788574219,107.143981933594,45.5840606689453,170.847213745117,36.6932830810547,30.0859851837158,116.084541320801,3133.63989257812,1.54499995708466
"18226",64.1266098022461,65.4878463745117,89.8470001220703,145.705535888672,5.39874172210693,21.92799949646,114.650497436523,29.4536819458008,176.549774169922,281.774322509766,261.459197998047,120.362045288086,108.699882507324,46.1665000915527,172.734741210938,36.7766036987305,29.7826328277588,117.706565856934,3140.52001953125,1.56500005722046
"18227",64.9879684448242,65.4444427490234,90.9254989624023,145.983520507812,5.43359613418579,22.0860004425049,114.990081787109,29.5155067443848,178.309951782227,284.033447265625,260.780975341797,120.870948791504,108.255340576172,46.2093276977539,174.773651123047,36.6439170837402,30.0470943450928,117.888717651367,3153.6298828125,1.56500005722046
"18229",64.8448181152344,65.0434341430664,90.0400009155273,145.082611083984,5.39624977111816,21.996000289917,114.728851318359,29.4271850585938,178.445327758789,284.549499511719,260.037628173828,120.642799377441,108.522064208984,46.0798950195312,174.26286315918,36.7457466125488,29.9615440368652,117.819328308105,3140.97998046875,1.53999996185303
"18232",64.0950698852539,64.2838287353516,89.0800018310547,143.328720092773,5.20977020263672,22.3246669769287,114.476356506348,29.5243434906006,175.814743041992,278.940856933594,259.842529296875,120.528732299805,109.108871459961,46.3819160461426,174.890121459961,36.804370880127,29.7826328277588,117.862731933594,3113.8701171875,1.53799998760223
"18233",62.9522438049316,64.5770950317383,88.4980010986328,143.098709106445,5.1701831817627,22.4133338928223,113.004783630371,29.003267288208,175.921142578125,279.544586181641,257.278137207031,120.353271484375,109.313362121582,46.4250526428223,173.044281005859,36.616153717041,29.5959587097168,117.498443603516,3093.19995117188,1.53799998760223
"18234",63.507884979248,65.7841033935547,88.0345001220703,143.616256713867,5.21400260925293,22.2019996643066,115.233894348145,29.2770576477051,174.663864135742,279.301116943359,259.526641845703,122.301223754883,110.71809387207,46.8478889465332,174.110565185547,36.6223220825195,29.6659660339355,119.094444274902,3112.76000976562,1.49800002574921
"18235",64.4396209716797,66.1841201782227,87.0240020751953,143.692901611328,5.19707298278809,22.0246677398682,115.860832214355,29.3836135864258,175.91145324707,282.232025146484,262.016723632812,122.459175109863,110.798133850098,46.7615928649902,174.020965576172,36.7772941589355,29.5804004669189,119.090072631836,3117.42993164062,1.49300003051758
"18236",65.6843414306641,66.804084777832,87.5800018310547,145.437210083008,5.28247022628784,22.3926677703857,117.584884643555,29.8986358642578,176.182250976562,282.767547607422,261.335845947266,123.178703308105,110.415824890137,46.9600639343262,175.042434692383,37.1244201660156,29.7826328277588,119.981010437012,3145.90991210938,1.48000001907349
"18239",64.7647399902344,66.9836349487305,87.4755020141602,145.063430786133,5.28247022628784,22.6353321075439,117.036308288574,29.7565650939941,176.907592773438,281.462738037109,258.864196777344,123.283988952637,111.020401000977,46.6580467224121,174.442077636719,36.9942512512207,29.8059711456299,119.806327819824,3135.9599609375,1.49800002574921
"18240",65.1432647705078,66.978645324707,86.9605026245117,144.842971801758,5.32753372192383,23.2560005187988,117.114685058594,29.7743263244629,176.269302368164,281.024566650391,260.710906982422,122.836486816406,110.486938476562,46.3991737365723,174.684005737305,36.9260597229004,29.9304161071777,119.028877258301,3132.52001953125,1.51499998569489
"18241",65.6988830566406,67.0464859008789,87.4359970092773,145.389266967773,5.41118955612183,23.5133323669434,116.836044311523,29.8720016479492,176.02751159668,282.426696777344,261.625,123.705169677734,110.833694458008,46.5544929504395,174.477905273438,36.8826675415039,29.7281913757324,119.753913879395,3141.6298828125,1.51999998092651
"18242",65.8663101196289,67.2579574584961,88.0165023803711,146.865219116211,5.57874727249146,23.978666305542,120.179702758789,30.7955207824707,176.636825561523,284.529968261719,264.525634765625,124.02108001709,110.753677368164,46.7184448242188,175.90266418457,37.118221282959,29.9770927429199,119.823760986328,3168.57006835938,1.52999997138977
"18243",66.7616424560547,67.1771621704102,88.0469970703125,148.1015625,5.57675743103027,23.8926677703857,119.126098632812,30.5823974609375,179.054656982422,288.308013916016,266.269866943359,124.05615234375,111.553855895996,46.9600639343262,176.628433227539,37.2824897766113,29.8137493133545,120.487648010254,3168.80004882812,1.52300000190735
"18246",67.9044570922852,67.8669586181641,88.4605026245117,149.059951782227,5.605637550354,25.4333324432373,119.587577819824,30.8132820129395,180.118438720703,289.155120849609,272.379119873047,124.41593170166,111.63387298584,46.9600639343262,177.309448242188,37.3599662780762,30.443775177002,119.718978881836,3191.44995117188,1.52499997615814
"18247",68.0379257202148,67.5771636962891,89.5329971313477,148.2548828125,5.68381595611572,25.2660007476807,120.31901550293,31.1151828765869,179.422134399414,288.220336914062,270.924102783203,125.969017028809,111.411605834961,46.9600639343262,176.0908203125,37.5893287658691,30.2571048736572,118.941558837891,3192.52001953125,1.52999997138977
"18248",67.8753280639648,67.4285354614258,89.2014999389648,147.948211669922,5.7141900062561,26.2099990844727,120.197105407715,31.1773471832275,178.822509765625,286.993438720703,273.190551757812,125.644378662109,110.25577545166,46.5199851989746,175.293334960938,37.1492195129395,30.2493305206299,118.766883850098,3191.13989257812,1.51800000667572
